,GalaxyID,Label
13376,536636,1
13377,536641,4
13378,536721,1
13379,536810,4
13380,536821,4
13381,536832,0
13382,536845,4
13383,536858,4
13384,536862,0
13385,536899,4
13386,536970,1
13387,536978,4
13388,537099,1
13389,537181,1
13390,537211,4
13391,537250,4
13392,537284,4
13393,537309,1
13394,537349,4
13395,537357,0
13396,537359,3
13397,537418,4
13398,537422,4
13399,537497,0
13400,537508,3
13401,537570,4
13402,537605,3
13403,537624,3
13404,537664,1
13405,537748,0
13406,537766,2
13407,537797,1
13408,537804,3
13409,537912,1
13410,537954,3
13411,537975,1
13412,537980,0
13413,538012,4
13414,538028,0
13415,538059,4
13416,538071,3
13417,538072,0
13418,538106,4
13419,538129,4
13420,538186,3
13421,538221,4
13422,538228,1
13423,538232,3
13424,538281,3
13425,538306,0
13426,538318,4
13427,538377,0
13428,538433,1
13429,538440,0
13430,538456,0
13431,538465,4
13432,538539,0
13433,538561,0
13434,538694,1
13435,538781,0
13436,538786,3
13437,538887,4
13438,538946,4
13439,538981,4
13440,539158,1
13441,539178,0
13442,539225,4
13443,539370,4
13444,539491,0
13445,539498,1
13446,539584,1
13447,539589,0
13448,539676,1
13449,539770,3
13450,539790,1
13451,539835,4
13452,539847,4
13453,539954,1
13454,539978,4
13455,539989,4
13456,540062,1
13457,540074,3
13458,540121,3
13459,540170,4
13460,540177,3
13461,540188,1
13462,540203,3
13463,540234,1
13464,540239,0
13465,540302,3
13466,540331,4
13467,540341,4
13468,540356,1
13469,540389,4
13470,540461,3
13471,540469,0
13472,540473,4
13473,540545,1
13474,540588,1
13475,540623,1
13476,540629,4
13477,540661,4
13478,540708,0
13479,540719,4
13480,540724,0
13481,540751,3
13482,540765,3
13483,540766,0
13484,540773,1
13485,540801,3
13486,540897,1
13487,540932,1
13488,540940,0
13489,540941,3
13490,540947,0
13491,540957,1
13492,541004,2
13493,541024,0
13494,541116,3
13495,541158,0
13496,541183,0
13497,541199,0
13498,541234,4
13499,541344,1
13500,541422,3
13501,541451,1
13502,541454,4
13503,541477,0
13504,541520,0
13505,541550,1
13506,541552,1
13507,541585,0
13508,541592,0
13509,541612,0
13510,541639,4
13511,541642,0
13512,541651,0
13513,541656,4
13514,541676,0
13515,541707,1
13516,541721,1
13517,541736,3
13518,541746,4
13519,541761,0
13520,541778,0
13521,541784,0
13522,541848,1
13523,541875,1
13524,541916,0
13525,541942,4
13526,541957,3
13527,541966,3
13528,541977,1
13529,542033,1
13530,542046,1
13531,542071,1
13532,542082,4
13533,542100,1
13534,542104,0
13535,542186,0
13536,542205,0
13537,542243,3
13538,542339,1
13539,542383,1
13540,542388,0
13541,542409,1
13542,542442,1
13543,542537,1
13544,542574,0
13545,542621,0
13546,542644,1
13547,542697,0
13548,542730,3
13549,542738,3
13550,542748,4
13551,542779,1
13552,542781,1
13553,542841,0
13554,542906,0
13555,542912,0
13556,543070,1
13557,543074,4
13558,543154,4
13559,543160,4
13560,543161,1
13561,543184,1
13562,543201,3
13563,543225,1
13564,543268,1
13565,543288,4
13566,543346,0
13567,543408,4
13568,543451,0
13569,543499,4
13570,543542,4
13571,543613,3
13572,543680,0
13573,543696,0
13574,543711,1
13575,543745,1
13576,543752,0
13577,543804,4
13578,543830,0
13579,543840,4
13580,543866,3
13581,543879,1
13582,543944,2
13583,543952,4
13584,543954,4
13585,543955,4
13586,543957,3
13587,544013,3
13588,544017,1
13589,544019,0
13590,544054,1
13591,544055,0
13592,544070,4
13593,544103,0
13594,544155,0
13595,544176,1
13596,544180,4
13597,544211,1
13598,544283,0
13599,544297,3
13600,544393,4
13601,544399,4
13602,544407,0
13603,544460,0
13604,544567,2
13605,544569,3
13606,544578,3
13607,544635,1
13608,544638,3
13609,544657,0
13610,544746,3
13611,544766,1
13612,544831,0
13613,544843,0
13614,544877,1
13615,544959,4
13616,544965,3
13617,545005,0
13618,545024,1
13619,545082,3
13620,545083,0
13621,545152,1
13622,545191,1
13623,545220,3
13624,545232,1
13625,545266,1
13626,545271,1
13627,545272,1
13628,545333,4
13629,545385,1
13630,545388,0
13631,545457,1
13632,545498,0
13633,545502,4
13634,545597,0
13635,545611,1
13636,545652,1
13637,545666,0
13638,545727,1
13639,545777,1
13640,545843,0
13641,545860,1
13642,545912,4
13643,545944,0
13644,546020,4
13645,546086,0
13646,546118,1
13647,546137,0
13648,546153,1
13649,546167,4
13650,546169,3
13651,546188,3
13652,546212,4
13653,546265,4
13654,546278,1
13655,546291,1
13656,546304,4
13657,546305,1
13658,546529,4
13659,546586,0
13660,546602,0
13661,546631,3
13662,546714,1
13663,546736,0
13664,546773,0
13665,546787,0
13666,546844,4
13667,546845,4
13668,546860,1
13669,546881,4
13670,546929,0
13671,546950,0
13672,547024,3
13673,547061,4
13674,547083,4
13675,547099,3
13676,547127,1
13677,547130,0
13678,547148,1
13679,547150,3
13680,547178,0
13681,547202,0
13682,547224,0
13683,547285,1
13684,547292,0
13685,547331,0
13686,547377,3
13687,547384,0
13688,547422,0
13689,547469,1
13690,547504,1
13691,547545,0
13692,547579,0
13693,547584,1
13694,547634,0
13695,547669,1
13696,547793,4
13697,547808,0
13698,547852,1
13699,547922,1
13700,547943,1
13701,547958,1
13702,547973,0
13703,547996,4
13704,547997,0
13705,548007,1
13706,548009,4
13707,548052,0
13708,548129,3
13709,548136,1
13710,548177,0
13711,548212,4
13712,548217,0
13713,548254,0
13714,548275,0
13715,548331,4
13716,548371,3
13717,548419,1
13718,548470,0
13719,548506,0
13720,548527,0
13721,548573,3
13722,548580,4
13723,548585,1
13724,548605,4
13725,548616,3
13726,548641,1
13727,548643,0
13728,548660,0
13729,548666,0
13730,548670,2
13731,548709,0
13732,548733,0
13733,548746,0
13734,548747,4
13735,548781,3
13736,548785,3
13737,548812,4
13738,548826,1
13739,548836,1
13740,548888,0
13741,548895,1
13742,548927,3
13743,548969,1
13744,548995,1
13745,549013,1
13746,549106,4
13747,549111,0
13748,549120,1
13749,549127,4
13750,549139,0
13751,549143,4
13752,549159,1
13753,549176,3
13754,549187,3
13755,549198,4
13756,549241,0
13757,549270,1
13758,549309,2
13759,549336,1
13760,549371,1
13761,549376,4
13762,549377,3
13763,549472,3
13764,549537,1
13765,549555,0
13766,549566,1
13767,549574,1
13768,549577,1
13769,549579,0
13770,549720,1
13771,549739,0
13772,549760,0
13773,549934,4
13774,549963,1
13775,550029,0
13776,550106,0
13777,550152,0
13778,550161,1
13779,550183,0
13780,550185,0
13781,550199,1
13782,550272,0
13783,550329,3
13784,550336,4
13785,550391,4
13786,550469,1
13787,550476,4
13788,550572,4
13789,550580,4
13790,550631,4
13791,550632,4
13792,550663,1
13793,550696,3
13794,550742,1
13795,550764,4
13796,550767,3
13797,550777,4
13798,550853,0
13799,550854,1
13800,550882,4
13801,550907,0
13802,550922,1
13803,550931,4
13804,550933,0
13805,550934,1
13806,550984,4
13807,551014,1
13808,551045,0
13809,551049,0
13810,551110,0
13811,551113,4
13812,551137,0
13813,551192,4
13814,551215,0
13815,551240,0
13816,551293,3
13817,551315,4
13818,551360,1
13819,551378,1
13820,551432,4
13821,551462,0
13822,551473,3
13823,551505,1
13824,551553,0
13825,551589,1
13826,551631,0
13827,551657,1
13828,551685,0
13829,551806,4
13830,551821,4
13831,551851,0
13832,551904,0
13833,551937,0
13834,551974,0
13835,551992,3
13836,552010,0
13837,552017,0
13838,552022,1
13839,552051,4
13840,552100,0
13841,552105,0
13842,552124,1
13843,552193,0
13844,552241,0
13845,552249,3
13846,552307,0
13847,552328,4
13848,552329,1
13849,552346,4
13850,552350,3
13851,552424,1
13852,552449,3
13853,552450,4
13854,552489,0
13855,552493,4
13856,552555,0
13857,552571,0
13858,552595,1
13859,552624,4
13860,552659,2
13861,552870,0
13862,552873,1
13863,552883,0
13864,552954,4
13865,552980,0
13866,552990,0
13867,553054,0
13868,553198,0
13869,553245,4
13870,553254,1
13871,553294,0
13872,553329,1
13873,553377,3
13874,553409,0
13875,553413,1
13876,553431,3
13877,553467,0
13878,553508,3
13879,553509,1
13880,553530,1
13881,553608,1
13882,553611,1
13883,553668,1
13884,553684,4
13885,553712,4
13886,553727,4
13887,553742,0
13888,553815,0
13889,553822,2
13890,553852,1
13891,553857,4
13892,553905,3
13893,553909,1
13894,553910,4
13895,553917,1
13896,553929,4
13897,553990,4
13898,554081,4
13899,554139,4
13900,554183,1
13901,554189,3
13902,554216,0
13903,554227,4
13904,554241,1
13905,554278,1
13906,554295,4
13907,554304,3
13908,554318,3
13909,554343,0
13910,554391,4
13911,554395,1
13912,554431,0
13913,554463,1
13914,554491,4
13915,554492,0
13916,554507,4
13917,554528,1
13918,554585,4
13919,554713,1
13920,554746,4
13921,554757,0
13922,554776,1
13923,554792,0
13924,554842,4
13925,554854,4
13926,554881,4
13927,554883,1
13928,554890,1
13929,554892,0
13930,554898,4
13931,554912,2
13932,554997,0
13933,555014,4
13934,555024,3
13935,555027,3
13936,555049,0
13937,555052,0
13938,555055,1
13939,555163,4
13940,555194,0
13941,555230,1
13942,555288,1
13943,555334,0
13944,555381,3
13945,555428,3
13946,555459,0
13947,555501,1
13948,555542,0
13949,555561,1
13950,555573,3
13951,555616,1
13952,555650,1
13953,555700,0
13954,555739,0
13955,555779,1
13956,555832,1
13957,555872,3
13958,555897,1
13959,555927,0
13960,555955,0
13961,556012,1
13962,556052,1
13963,556068,0
13964,556127,1
13965,556135,4
13966,556154,4
13967,556203,1
13968,556238,4
13969,556251,1
13970,556254,3
13971,556287,0
13972,556315,0
13973,556336,4
13974,556440,0
13975,556471,1
13976,556482,1
13977,556534,0
13978,556563,1
13979,556569,3
13980,556576,1
13981,556624,0
13982,556628,1
13983,556674,3
13984,556682,1
13985,556718,3
13986,556728,3
13987,556773,0
13988,556799,3
13989,556873,0
13990,556888,4
13991,556956,1
13992,556958,0
13993,557001,0
13994,557010,3
13995,557200,1
13996,557226,1
13997,557252,1
13998,557256,1
13999,557257,4
14000,557259,1
14001,557322,0
14002,557327,1
14003,557381,0
14004,557388,1
14005,557446,1
14006,557465,1
14007,557486,4
14008,557489,3
14009,557541,0
14010,557543,0
14011,557600,4
14012,557634,1
14013,557743,4
14014,557783,0
14015,557833,4
14016,557858,0
14017,557890,0
14018,557896,4
14019,557920,4
14020,557924,0
14021,557927,0
14022,557954,0
14023,558004,4
14024,558016,1
14025,558018,0
14026,558053,0
14027,558082,4
14028,558085,4
14029,558118,1
14030,558167,1
14031,558195,4
14032,558228,0
14033,558268,0
14034,558272,0
14035,558327,0
14036,558334,4
14037,558340,3
14038,558392,3
14039,558444,3
14040,558459,1
14041,558492,0
14042,558518,3
14043,558542,3
14044,558546,0
14045,558593,4
14046,558660,1
14047,558674,2
14048,558702,4
14049,558709,1
14050,558775,1
14051,558799,0
14052,558845,3
14053,558885,4
14054,558892,4
14055,558937,1
14056,558945,0
14057,558961,1
14058,558976,0
14059,558978,0
14060,558987,1
14061,559003,0
14062,559016,1
14063,559018,0
14064,559066,4
14065,559090,3
14066,559103,3
14067,559211,4
14068,559270,3
14069,559306,1
14070,559315,1
14071,559319,1
14072,559393,0
14073,559469,3
14074,559568,0
14075,559636,4
14076,559650,0
14077,559654,1
14078,559679,1
14079,559707,1
14080,559725,0
14081,559766,0
14082,559776,0
14083,559796,4
14084,559799,4
14085,559818,0
14086,559894,1
14087,559896,0
14088,559932,1
14089,559983,3
14090,559997,1
14091,560014,2
14092,560038,4
14093,560059,0
14094,560092,4
14095,560124,0
14096,560202,0
14097,560244,4
14098,560258,0
14099,560300,4
14100,560385,1
14101,560422,4
14102,560553,4
14103,560701,0
14104,560738,1
14105,560779,4
14106,560787,0
14107,560868,1
14108,560938,0
14109,560964,4
14110,560969,1
14111,560988,1
14112,561020,4
14113,561043,1
14114,561054,4
14115,561161,0
14116,561184,4
14117,561273,0
14118,561311,1
14119,561335,0
14120,561448,3
14121,561522,4
14122,561547,0
14123,561637,4
14124,561678,1
14125,561766,0
14126,561774,4
14127,561779,1
14128,561861,3
14129,561882,3
14130,561928,4
14131,562018,1
14132,562085,1
14133,562131,1
14134,562133,3
14135,562140,1
14136,562151,1
14137,562161,1
14138,562171,0
14139,562173,0
14140,562178,0
14141,562183,3
14142,562238,0
14143,562239,0
14144,562247,0
14145,562284,3
14146,562301,1
14147,562321,0
14148,562340,0
14149,562377,0
14150,562387,0
14151,562430,1
14152,562432,1
14153,562457,3
14154,562460,0
14155,562715,4
14156,562784,3
14157,562787,4
14158,562897,0
14159,562901,4
14160,562905,0
14161,562911,4
14162,562968,1
14163,563041,1
14164,563096,4
14165,563140,0
14166,563186,4
14167,563295,0
14168,563331,1
14169,563338,1
14170,563358,2
14171,563401,3
14172,563439,0
14173,563491,4
14174,563499,4
14175,563505,0
14176,563552,0
14177,563591,1
14178,563627,3
14179,563642,1
14180,563713,0
14181,563759,1
14182,563763,4
14183,563766,4
14184,563848,1
14185,563849,1
14186,563853,4
14187,563879,1
14188,563992,1
14189,564008,3
14190,564071,1
14191,564090,2
14192,564096,3
14193,564114,1
14194,564120,0
14195,564122,1
14196,564168,4
14197,564200,3
14198,564240,0
14199,564254,0
14200,564328,1
14201,564333,0
14202,564348,0
14203,564375,0
14204,564379,0
14205,564381,0
14206,564401,3
14207,564459,0
14208,564489,1
14209,564492,4
14210,564501,4
14211,564530,4
14212,564536,3
14213,564539,0
14214,564569,3
14215,564576,1
14216,564626,4
14217,564639,1
14218,564644,3
14219,564671,0
14220,564709,4
14221,564721,1
14222,564730,1
14223,564745,4
14224,564746,4
14225,564775,0
14226,564780,1
14227,564831,4
14228,564869,0
14229,564896,4
14230,564984,3
14231,564996,1
14232,565038,1
14233,565046,3
14234,565059,0
14235,565068,1
14236,565069,0
14237,565071,4
14238,565282,0
14239,565328,4
14240,565335,2
14241,565385,0
14242,565478,4
14243,565489,1
14244,565504,1
14245,565519,3
14246,565555,1
14247,565575,1
14248,565593,3
14249,565616,4
14250,565625,0
14251,565676,1
14252,565682,1
14253,565692,3
14254,565739,4
14255,565756,3
14256,565766,1
14257,565815,4
14258,565907,1
14259,565913,4
14260,565916,4
14261,565988,0
14262,565990,3
14263,566018,1
14264,566039,4
14265,566051,0
14266,566109,0
14267,566138,0
14268,566146,4
14269,566224,1
14270,566237,0
14271,566284,4
14272,566380,4
14273,566388,1
14274,566462,1
14275,566511,1
14276,566536,0
14277,566586,3
14278,566588,1
14279,566628,3
14280,566645,1
14281,566653,1
14282,566655,4
14283,566757,3
14284,566809,3
14285,566821,0
14286,566834,1
14287,566858,3
14288,566887,1
14289,566914,1
14290,566936,1
14291,566950,0
14292,566992,1
14293,567055,1
14294,567172,0
14295,567180,0
14296,567186,0
14297,567209,0
14298,567213,0
14299,567229,1
14300,567260,3
14301,567294,1
14302,567369,1
14303,567375,4
14304,567505,3
14305,567521,0
14306,567533,1
14307,567560,2
14308,567562,4
14309,567608,0
14310,567635,1
14311,567657,1
14312,567716,3
14313,567797,1
14314,567809,0
14315,567840,4
14316,567854,1
14317,567855,0
14318,567857,1
14319,567866,4
14320,567994,1
14321,568040,4
14322,568079,0
14323,568083,0
14324,568138,4
14325,568145,0
14326,568175,4
14327,568206,4
14328,568207,0
14329,568258,4
14330,568342,4
14331,568355,1
14332,568383,4
14333,568427,0
14334,568498,1
14335,568514,1
14336,568552,0
14337,568558,1
14338,568604,1
14339,568607,1
14340,568644,4
14341,568645,4
14342,568700,4
14343,568777,1
14344,568794,1
14345,568801,4
14346,568810,3
14347,568814,4
14348,568815,3
14349,568882,0
14350,568904,1
14351,568912,3
14352,569010,1
14353,569039,2
14354,569087,4
14355,569107,0
14356,569165,4
14357,569179,0
14358,569180,3
14359,569191,1
14360,569278,3
14361,569297,4
14362,569326,4
14363,569331,4
14364,569346,4
14365,569363,0
14366,569371,4
14367,569387,1
14368,569431,1
14369,569469,0
14370,569508,1
14371,569525,4
14372,569583,4
14373,569585,0
14374,569680,4
14375,569693,4
14376,569729,0
14377,569795,1
14378,569819,1
14379,569831,4
14380,569834,1
14381,569954,0
14382,570023,1
14383,570048,4
14384,570085,1
14385,570109,1
14386,570153,4
14387,570173,0
14388,570256,1
14389,570269,3
14390,570330,0
14391,570456,0
14392,570458,3
14393,570495,3
14394,570578,4
14395,570588,0
14396,570597,3
14397,570609,0
14398,570615,1
14399,570666,3
14400,570705,4
14401,570707,4
14402,570762,3
14403,570783,1
14404,570786,1
14405,570795,1
14406,570806,3
14407,570813,3
14408,570814,0
14409,570834,3
14410,570947,0
14411,570978,1
14412,570979,2
14413,570986,3
14414,570997,1
14415,571007,1
14416,571049,0
14417,571132,3
14418,571152,1
14419,571169,1
14420,571171,4
14421,571201,1
14422,571303,4
14423,571359,1
14424,571368,0
14425,571401,0
14426,571411,1
14427,571422,4
14428,571424,4
14429,571425,0
14430,571428,3
14431,571473,1
14432,571477,1
14433,571514,0
14434,571566,0
14435,571570,1
14436,571585,0
14437,571608,0
14438,571623,1
14439,571642,1
14440,571673,1
14441,571686,3
14442,571694,1
14443,571763,1
14444,571778,0
14445,571809,0
14446,571828,3
14447,571841,1
14448,571848,1
14449,571861,4
14450,571881,0
14451,571902,3
14452,571903,0
14453,571976,0
14454,572036,2
14455,572049,0
14456,572073,0
14457,572131,4
14458,572155,4
14459,572158,0
14460,572203,0
14461,572260,0
14462,572318,1
14463,572337,1
14464,572355,4
14465,572553,4
14466,572569,4
14467,572593,4
14468,572683,0
14469,572694,0
14470,572699,0
14471,572710,0
14472,572734,3
14473,572798,4
14474,572840,0
14475,572981,3
14476,572982,4
14477,572997,4
14478,573041,4
14479,573109,0
14480,573129,3
14481,573132,4
14482,573155,0
14483,573176,1
14484,573250,4
14485,573335,4
14486,573390,1
14487,573397,1
14488,573407,4
14489,573412,3
14490,573417,1
14491,573430,0
14492,573438,1
14493,573462,4
14494,573468,0
14495,573474,0
14496,573484,4
14497,573532,3
14498,573543,0
14499,573555,1
14500,573621,3
14501,573686,3
14502,573691,4
14503,573699,4
14504,573707,0
14505,573721,1
14506,573774,1
14507,573785,3
14508,573808,4
14509,573824,1
14510,573843,0
14511,573857,3
14512,573863,4
14513,573885,0
14514,573888,4
14515,573927,1
14516,574027,4
14517,574039,3
14518,574107,3
14519,574137,4
14520,574138,1
14521,574168,4
14522,574244,0
14523,574245,1
14524,574280,4
14525,574324,1
14526,574333,1
14527,574336,1
14528,574376,1
14529,574436,4
14530,574442,0
14531,574500,3
14532,574540,1
14533,574587,1
14534,574601,0
14535,574635,0
14536,574697,0
14537,574705,0
14538,574733,1
14539,574743,4
14540,574770,2
14541,574836,1
14542,574851,1
14543,574933,1
14544,575147,0
14545,575161,0
14546,575227,4
14547,575242,1
14548,575329,0
14549,575386,0
14550,575393,4
14551,575400,1
14552,575512,4
14553,575520,0
14554,575528,1
14555,575590,2
14556,575630,4
14557,575632,1
14558,575654,3
14559,575733,3
14560,575760,3
14561,575892,0
14562,575897,1
14563,575898,0
14564,575902,3
14565,575923,0
14566,575948,1
14567,575951,0
14568,575960,1
14569,575980,1
14570,575988,0
14571,576028,1
14572,576045,4
14573,576063,1
14574,576130,2
14575,576149,0
14576,576168,0
14577,576176,0
14578,576207,1
14579,576219,0
14580,576220,3
14581,576234,0
14582,576246,0
14583,576253,0
14584,576268,3
14585,576280,0
14586,576299,3
14587,576315,1
14588,576317,0
14589,576330,0
14590,576347,4
14591,576422,3
14592,576500,1
14593,576503,4
14594,576558,0
14595,576596,1
14596,576620,1
14597,576630,0
14598,576632,2
14599,576638,0
14600,576642,0
14601,576643,1
14602,576672,1
14603,576679,4
14604,576680,0
14605,576850,3
14606,576864,1
14607,576910,4
14608,576913,0
14609,576919,3
14610,576975,0
14611,577046,0
14612,577052,1
14613,577109,1
14614,577142,0
14615,577150,1
14616,577162,1
14617,577185,1
14618,577188,3
14619,577198,0
14620,577399,0
14621,577402,1
14622,577448,4
14623,577488,0
14624,577555,0
14625,577708,0
14626,577764,3
14627,577793,4
14628,577813,1
14629,577816,1
14630,577829,0
14631,577864,4
14632,578039,0
14633,578046,1
14634,578171,4
14635,578216,4
14636,578241,0
14637,578256,4
14638,578257,4
14639,578267,3
14640,578293,3
14641,578366,1
14642,578418,1
14643,578424,3
14644,578450,4
14645,578574,4
14646,578601,1
14647,578636,0
14648,578654,0
14649,578684,0
14650,578719,0
14651,578757,0
14652,578770,4
14653,578807,1
14654,578823,1
14655,578896,0
14656,578941,4
14657,578947,4
14658,579057,1
14659,579091,4
14660,579133,4
14661,579172,1
14662,579232,1
14663,579309,0
14664,579337,0
14665,579346,0
14666,579360,0
14667,579395,3
14668,579397,0
14669,579452,4
14670,579477,0
14671,579485,4
14672,579497,4
14673,579508,0
14674,579511,0
14675,579577,2
14676,579578,0
14677,579594,3
14678,579607,4
14679,579696,4
14680,579742,1
14681,579831,1
14682,579835,4
14683,579846,0
14684,579889,1
14685,579943,0
14686,579970,4
14687,579986,1
14688,580007,1
14689,580061,4
14690,580106,0
14691,580136,4
14692,580142,0
14693,580185,4
14694,580312,4
14695,580332,0
14696,580386,1
14697,580444,0
14698,580582,0
14699,580617,0
14700,580672,1
14701,580696,4
14702,580725,0
14703,580728,0
14704,580786,4
14705,580825,4
14706,580900,1
14707,580954,4
14708,580997,3
14709,581019,1
14710,581159,3
14711,581201,4
14712,581246,0
14713,581257,3
14714,581259,0
14715,581260,4
14716,581322,4
14717,581364,0
14718,581381,1
14719,581391,0
14720,581456,3
14721,581496,1
14722,581501,0
14723,581519,0
14724,581537,0
14725,581620,0
14726,581628,1
14727,581642,0
14728,581667,4
14729,581690,1
14730,581695,4
14731,581697,4
14732,581729,0
14733,581762,3
14734,581786,4
14735,581817,1
14736,581835,3
14737,581840,0
14738,581847,0
14739,581872,4
14740,581898,4
14741,581942,1
14742,581956,0
14743,581976,0
14744,582003,1
14745,582022,0
14746,582055,4
14747,582075,1
14748,582098,0
14749,582099,0
14750,582140,4
14751,582146,0
14752,582156,1
14753,582166,0
14754,582180,0
14755,582199,4
14756,582237,4
14757,582255,4
14758,582257,0
14759,582339,2
14760,582344,3
14761,582391,4
14762,582402,1
14763,582404,3
14764,582411,4
14765,582468,1
14766,582482,0
14767,582493,1
14768,582495,0
14769,582513,1
14770,582536,4
14771,582537,1
14772,582568,3
14773,582650,0
14774,582673,1
14775,582761,4
14776,582791,1
14777,582822,4
14778,582828,1
14779,582841,1
14780,582886,1
14781,582888,1
14782,582904,1
14783,582911,0
14784,582941,1
14785,582944,0
14786,582961,0
14787,583025,0
14788,583046,0
14789,583081,3
14790,583117,4
14791,583121,4
14792,583125,3
14793,583130,4
14794,583143,4
14795,583151,0
14796,583152,1
14797,583181,1
14798,583187,4
14799,583199,3
14800,583207,0
14801,583265,1
14802,583311,1
14803,583320,3
14804,583371,0
14805,583403,4
14806,583435,0
14807,583439,4
14808,583502,1
14809,583550,1
14810,583623,4
14811,583649,1
14812,583715,4
14813,583789,1
14814,583795,1
14815,583867,1
14816,583878,2
14817,583898,0
14818,583945,4
14819,584025,4
14820,584142,3
14821,584173,4
14822,584301,1
14823,584328,1
14824,584335,1
14825,584346,0
14826,584420,1
14827,584518,4
14828,584530,3
14829,584541,0
14830,584563,1
14831,584569,3
14832,584576,4
14833,584591,4
14834,584597,1
14835,584602,0
14836,584669,0
14837,584676,4
14838,584695,4
14839,584713,2
14840,584721,4
14841,584773,0
14842,584841,3
14843,584866,4
14844,584882,0
14845,584887,3
14846,584892,0
14847,584963,1
14848,584969,0
14849,584986,3
14850,585007,0
14851,585048,4
14852,585052,0
14853,585085,3
14854,585106,0
14855,585134,3
14856,585135,3
14857,585194,1
14858,585212,1
14859,585284,1
14860,585328,3
14861,585467,4
14862,585472,0
14863,585555,0
14864,585592,1
14865,585603,3
14866,585611,0
14867,585660,4
14868,585687,0
14869,585699,4
14870,585716,0
14871,585767,3
14872,585782,1
14873,585800,1
14874,585840,1
14875,585853,1
14876,585872,1
14877,585972,1
14878,585988,0
14879,585998,4
14880,586014,2
14881,586177,4
14882,586178,3
14883,586239,1
14884,586290,0
14885,586353,4
14886,586359,0
14887,586417,0
14888,586572,2
14889,586591,0
14890,586616,4
14891,586623,4
14892,586643,0
14893,586690,3
14894,586694,0
14895,586708,1
14896,586715,4
14897,586771,0
14898,586777,4
14899,586799,3
14900,586914,4
14901,586929,4
14902,586933,0
14903,586981,1
14904,586991,0
14905,587008,4
14906,587019,0
14907,587034,1
14908,587063,1
14909,587065,3
14910,587068,3
14911,587070,0
14912,587092,1
14913,587098,4
14914,587116,0
14915,587128,1
14916,587140,3
14917,587174,4
14918,587179,1
14919,587211,1
14920,587292,1
14921,587308,0
14922,587311,0
14923,587320,1
14924,587447,1
14925,587537,0
14926,587562,0
14927,587567,1
14928,587622,1
14929,587646,0
14930,587687,0
14931,587752,3
14932,587780,4
14933,587914,1
14934,587942,1
14935,588016,0
14936,588060,0
14937,588078,3
14938,588091,0
14939,588137,3
14940,588175,4
14941,588188,1
14942,588234,4
14943,588247,0
14944,588269,1
14945,588271,1
14946,588300,1
14947,588303,1
14948,588317,4
14949,588356,4
14950,588361,4
14951,588377,0
14952,588434,0
14953,588462,4
14954,588480,1
14955,588531,0
14956,588551,1
14957,588559,1
14958,588577,3
14959,588607,0
14960,588613,0
14961,588620,3
14962,588630,2
14963,588650,3
14964,588676,0
14965,588686,1
14966,588694,0
14967,588705,4
14968,588744,4
14969,588785,2
14970,588809,0
14971,588810,0
14972,588820,4
14973,588859,1
14974,588941,0
14975,588961,3
14976,588967,1
14977,589048,3
14978,589058,1
14979,589085,4
14980,589086,3
14981,589103,1
14982,589118,0
14983,589139,2
14984,589195,3
14985,589258,4
14986,589270,4
14987,589280,0
14988,589303,1
14989,589322,1
14990,589340,4
14991,589380,4
14992,589418,0
14993,589429,1
14994,589432,0
14995,589458,4
14996,589546,0
14997,589610,1
14998,589613,3
14999,589660,1
15000,589674,4
15001,589708,0
15002,589766,0
15003,589780,1
15004,589796,4
15005,589810,3
15006,589864,3
15007,589878,0
15008,589907,1
15009,589941,4
15010,589976,0
15011,590014,0
15012,590044,4
15013,590061,0
15014,590095,4
15015,590097,1
15016,590165,1
15017,590239,0
15018,590243,0
15019,590244,1
15020,590279,3
15021,590297,4
15022,590298,3
15023,590371,3
15024,590463,2
15025,590477,0
15026,590481,4
15027,590504,4
15028,590548,0
15029,590575,2
15030,590596,1
15031,590628,4
15032,590633,3
15033,590710,1
15034,590760,1
15035,590810,0
15036,590896,1
15037,590984,0
15038,591003,3
15039,591005,4
15040,591026,2
15041,591046,3
15042,591065,0
15043,591086,4
15044,591154,0
15045,591172,4
15046,591183,1
15047,591238,0
15048,591246,1
15049,591252,3
15050,591342,0
15051,591353,0
15052,591354,0
15053,591383,0
15054,591408,3
15055,591454,3
15056,591474,4
15057,591514,0
15058,591523,3
15059,591533,1
15060,591575,0
15061,591675,0
15062,591729,0
15063,591751,4
15064,591768,1
15065,591779,3
15066,591795,0
15067,591866,4
15068,591947,4
15069,591961,3
15070,592062,1
15071,592092,1
15072,592138,1
15073,592198,4
15074,592244,3
15075,592304,0
15076,592309,4
15077,592322,2
15078,592344,1
15079,592369,3
15080,592384,1
15081,592398,0
15082,592495,0
15083,592522,0
15084,592534,3
15085,592557,4
15086,592561,3
15087,592588,4
15088,592595,4
15089,592607,4
15090,592620,0
15091,592623,1
15092,592635,1
15093,592667,0
15094,592679,0
15095,592702,0
15096,592745,0
15097,592800,0
15098,592857,4
15099,592895,0
15100,592923,1
15101,592931,3
15102,592972,1
15103,593031,0
15104,593066,1
15105,593070,0
15106,593077,4
15107,593203,0
15108,593230,4
15109,593250,1
15110,593371,1
15111,593381,0
15112,593410,0
15113,593452,0
15114,593466,4
15115,593471,1
15116,593477,3
15117,593500,3
15118,593556,1
15119,593580,1
15120,593611,0
15121,593621,0
15122,593625,0
15123,593627,0
